backend,protocol,theta,l_FS,d_FS_endpoint,T_G_path,T_G_endpoint,counts_0,counts_1,shots,P0_survival,P1_excitation
ibm_marrakesh,A,1.7278759594743862,0.8639379797371931,0.8639379797371931,2.7500000000000002e-11,2.7500000000000002e-11,897,1151,2048,0.43798828125,0.56201171875
ibm_marrakesh,B,1.7278759594743862,0.8639379797372237,0.8639379797371936,2.7500000000000978e-11,2.7500000000000015e-11,871,1177,2048,0.42529296875,0.57470703125
ibm_marrakesh,C,1.7278759594743862,0.7764451841977179,0.6104746420449293,2.47150178209928e-11,1.9432011382741182e-11,1363,685,2048,0.66552734375,0.33447265625
ibm_marrakesh,D,1.7278759594743862,1.4217036480431395,0.7902418831399254,4.525423263956918e-11,2.5154180387993407e-11,1017,1031,2048,0.49658203125,0.50341796875
ibm_marrakesh,E,1.7278759594743862,0.7751924381362414,0.6097243227801182,2.467514167536822e-11,1.940812797876283e-11,1369,679,2048,0.66845703125,0.33154296875
ibm_marrakesh,F,1.7278759594743862,1.4617996996200886,0.7855645940159623,4.6530529600956985e-11,2.500529765112367e-11,1011,1037,2048,0.49365234375,0.50634765625
ibm_marrakesh,A,1.8849555921538759,0.9424777960769379,0.9424777960769379,3e-11,3e-11,679,1369,2048,0.33154296875,0.66845703125
ibm_marrakesh,B,1.8849555921538759,0.9424777960769832,0.9424777960769383,3.000000000000144e-11,3.000000000000001e-11,718,1330,2048,0.3505859375,0.6494140625
ibm_marrakesh,C,1.8849555921538759,0.8340450031993776,0.6658723517687258,2.6548477004055322e-11,2.1195375250443617e-11,1252,796,2048,0.611328125,0.388671875
ibm_marrakesh,D,1.8849555921538759,1.5725336548992381,0.8464338281974119,5.005530087111569e-11,2.6942825551562842e-11,879,1169,2048,0.42919921875,0.57080078125
ibm_marrakesh,E,1.8849555921538759,0.8323747222582574,0.6648759227291441,2.6495310310429028e-11,2.1163657929025667e-11,1262,786,2048,0.6162109375,0.3837890625
ibm_marrakesh,F,1.8849555921538759,1.5772914226841888,0.8588717512950017,5.0206745323327345e-11,2.73387369401185e-11,860,1188,2048,0.419921875,0.580078125
ibm_marrakesh,A,2.0420352248333655,1.0210176124166828,1.0210176124166828,3.2500000000000004e-11,3.2500000000000004e-11,555,1493,2048,0.27099609375,0.72900390625
ibm_marrakesh,B,2.0420352248333655,1.0210176124167025,1.0210176124166828,3.250000000000063e-11,3.2500000000000004e-11,574,1474,2048,0.2802734375,0.7197265625
ibm_marrakesh,C,2.0420352248333655,0.8902359940630894,0.721237772070098,2.8337091794693576e-11,2.2957711313908368e-11,1186,862,2048,0.5791015625,0.4208984375
ibm_marrakesh,D,2.0420352248333655,1.720921176943337,0.8984696683316905,5.477862239641087e-11,2.8599177786624858e-11,820,1228,2048,0.400390625,0.599609375
ibm_marrakesh,E,2.0420352248333655,0.888071608508129,0.7199378453309456,2.826819726272785e-11,2.291633336066968e-11,1194,854,2048,0.5830078125,0.4169921875
ibm_marrakesh,F,2.0420352248333655,1.6888377501102365,0.9318139983400737,5.3757375202047854e-11,2.966056077560918e-11,708,1340,2048,0.345703125,0.654296875
ibm_marrakesh,A,2.199114857512855,1.0995574287564276,1.0995574287564276,3.5e-11,3.5e-11,435,1613,2048,0.21240234375,0.78759765625
ibm_marrakesh,B,2.199114857512855,1.0995574287563874,1.0995574287564274,3.499999999999872e-11,3.4999999999999995e-11,424,1624,2048,0.20703125,0.79296875
